2240
ENSG00000108094.14	CUL2	protein_coding
ENSG00000266228.1	MIR3611	miRNA
ENSG00000230534.6	AL392046.1	antisense
ENSG00000095794.19	CREM	protein_coding
ENSG00000253054.1	RNU7-77P	snRNA
ENSG00000233343.1	ATP6V1G1P4	processed_pseudogene
ENSG00000269952.1	AL117336.2	sense_intronic
ENSG00000233200.1	AL117336.1	lincRNA
ENSG00000253070.1	RNU6-794P	snRNA
ENSG00000108100.17	CCNY	protein_coding
ENSG00000200097.1	RNU6-1167P	snRNA
ENSG00000271335.5	AL117336.3	antisense
ENSG00000273312.2	AL121749.1	antisense
ENSG00000177291.3	GJD4	protein_coding
ENSG00000177283.7	FZD8	protein_coding
ENSG00000284265.1	MIR4683	miRNA
ENSG00000226646.1	RPL7P37	processed_pseudogene
ENSG00000280719.1	PCAT5	lincRNA
ENSG00000227313.1	AL365500.1	lincRNA
ENSG00000227475.1	AL355300.1	lincRNA
ENSG00000236626.1	MTND5P17	processed_pseudogene
ENSG00000228694.1	MTND4P18	processed_pseudogene
ENSG00000237002.6	AL590730.1	lincRNA
ENSG00000274458.1	RF00561	snoRNA
ENSG00000229644.6	NAMPTP1	processed_pseudogene
ENSG00000207271.1	RF00019	misc_RNA
ENSG00000238176.1	AL390061.1	lincRNA
ENSG00000233533.1	MKNK2P1	processed_pseudogene
ENSG00000225355.1	ARL6IP1P2	processed_pseudogene
ENSG00000148513.17	ANKRD30A	protein_coding
ENSG00000206796.1	RNU6-811P	snRNA
ENSG00000234918.1	AL157387.1	lincRNA
ENSG00000235687.9	LINC00993	transcribed_unprocessed_pseudogene
ENSG00000244402.3	RN7SL314P	misc_RNA
ENSG00000252621.1	RF00019	misc_RNA
ENSG00000237970.1	TMEM161BP1	processed_pseudogene
ENSG00000236313.1	VN1R53P	processed_pseudogene
ENSG00000224920.1	TACC1P1	unprocessed_pseudogene
ENSG00000225276.1	MTND1P18	processed_pseudogene
ENSG00000256892.2	MTRNR2L7	protein_coding
ENSG00000226578.1	AL132657.1	lincRNA
ENSG00000198105.13	ZNF248	protein_coding
ENSG00000260137.1	AL132657.2	lincRNA
ENSG00000225192.1	ZNF33BP1	processed_pseudogene
ENSG00000228828.1	TLK2P2	processed_pseudogene
ENSG00000236514.1	AL135791.1	antisense
ENSG00000151963.4	ZNF37CP	unprocessed_pseudogene
ENSG00000235197.1	ZNF33CP	processed_pseudogene
ENSG00000175395.15	ZNF25	protein_coding
ENSG00000226447.1	AL117337.1	lincRNA
ENSG00000206840.1	RF00019	misc_RNA
ENSG00000189180.15	ZNF33A	protein_coding
ENSG00000252132.1	RNU6-795P	snRNA
ENSG00000275675.1	AL161931.1	unprocessed_pseudogene
ENSG00000226086.5	EIF3LP3	processed_pseudogene
ENSG00000235964.1	FXYD6P2	processed_pseudogene
ENSG00000075407.18	ZNF37A	protein_coding
ENSG00000283930.1	AL117339.5	protein_coding
ENSG00000272983.1	AL117339.4	lincRNA
ENSG00000225965.1	AL117339.2	processed_pseudogene
ENSG00000224761.4	AL117339.1	transcribed_unprocessed_pseudogene
ENSG00000226113.1	AL133217.1	transcribed_unprocessed_pseudogene
ENSG00000234941.1	AL117339.3	processed_pseudogene
ENSG00000099251.14	HSD17B7P2	transcribed_unprocessed_pseudogene
ENSG00000120555.13	SEPT7P9	transcribed_unprocessed_pseudogene
ENSG00000276805.2	AL133216.2	transcribed_unprocessed_pseudogene
ENSG00000222314.1	RNU6-1118P	snRNA
ENSG00000228882.1	CICP9	processed_pseudogene
ENSG00000203496.9	AL133216.1	lincRNA
ENSG00000215151.4	ABCD1P2	unprocessed_pseudogene
ENSG00000277133.1	AL133173.2	processed_pseudogene
ENSG00000225638.1	PABPC1P12	processed_pseudogene
ENSG00000233867.2	SLC9B1P3	unprocessed_pseudogene
ENSG00000227264.3	ACTR3BP5	processed_pseudogene
ENSG00000234541.2	CHEK2P5	unprocessed_pseudogene
ENSG00000227679.1	AL133173.1	processed_pseudogene
ENSG00000233832.1	AL590623.1	processed_pseudogene
ENSG00000229485.1	KSR1P1	processed_pseudogene
ENSG00000237592.2	IGKV1OR10-1	IG_V_pseudogene
ENSG00000271650.1	AL031601.1	processed_pseudogene
ENSG00000274167.4	AL031601.2	transcribed_unprocessed_pseudogene
ENSG00000228755.1	PABPC1P8	processed_pseudogene
ENSG00000215146.5	BX322639.1	transcribed_unprocessed_pseudogene
ENSG00000182632.15	CCNYL2	transcribed_unprocessed_pseudogene
ENSG00000279239.1	AL391099.1	transcribed_unprocessed_pseudogene
ENSG00000185904.11	LINC00839	lincRNA
ENSG00000234420.7	ZNF37BP	transcribed_processed_pseudogene
ENSG00000270762.1	FXYD6P1	processed_pseudogene
ENSG00000233837.1	EIF3LP2	processed_pseudogene
ENSG00000196693.14	ZNF33B	protein_coding
ENSG00000277479.1	AL022345.3	unprocessed_pseudogene
ENSG00000272319.2	AL022345.1	unprocessed_pseudogene
ENSG00000272387.2	AL022345.2	unprocessed_pseudogene
ENSG00000251783.1	RNU6-1170P	snRNA
ENSG00000285884.1	AL022345.4	bidirectional_promoter_lncRNA
ENSG00000232109.1	VN1R54P	processed_pseudogene
ENSG00000233515.1	LINC01518	lincRNA
ENSG00000231009.1	CUBNP1	unprocessed_pseudogene
ENSG00000234864.1	AL022344.1	lincRNA
ENSG00000230425.1	RSU1P1	unprocessed_pseudogene
ENSG00000270552.1	DUXAP3	unprocessed_pseudogene
ENSG00000259869.2	AL022344.2	lincRNA
ENSG00000165733.7	BMS1	protein_coding
ENSG00000252416.1	RNU6-885P	snRNA
ENSG00000234944.1	AL365199.1	lincRNA
ENSG00000229630.1	LINC01264	lincRNA
ENSG00000263795.1	MIR5100	miRNA
ENSG00000165731.18	RET	protein_coding
ENSG00000273008.1	AC010864.1	lincRNA
ENSG00000169826.7	CSGALNACT2	protein_coding
ENSG00000198915.11	RASGEF1A	protein_coding
ENSG00000224265.1	AC068707.1	lincRNA
ENSG00000285712.1	AC068707.2	lincRNA
ENSG00000221468.1	RNU6ATAC11P	snRNA
ENSG00000150201.14	FXYD4	protein_coding
ENSG00000169813.16	HNRNPF	protein_coding
ENSG00000221400.2	SNORD3J	snoRNA
ENSG00000230555.2	AL450326.1	lincRNA
ENSG00000243660.9	ZNF487	protein_coding
ENSG00000252532.1	RNU7-193P	snRNA
ENSG00000236114.1	AL450326.2	unprocessed_pseudogene
ENSG00000196793.13	ZNF239	protein_coding
ENSG00000232004.1	CAP1P2	processed_pseudogene
ENSG00000198298.12	ZNF485	protein_coding
ENSG00000223910.1	ZNF32-AS3	antisense
ENSG00000237389.1	AL645634.2	lincRNA
ENSG00000238263.1	RPL21P88	processed_pseudogene
ENSG00000169740.13	ZNF32	protein_coding
ENSG00000226245.1	ZNF32-AS1	antisense
ENSG00000230565.1	ZNF32-AS2	antisense
ENSG00000228426.1	AL645634.1	lincRNA
ENSG00000271173.1	AL355989.2	processed_pseudogene
ENSG00000224162.1	UQCRHP3	processed_pseudogene
ENSG00000223746.1	ELOCP30	processed_pseudogene
ENSG00000234973.5	AL355989.1	lincRNA
ENSG00000226790.3	HNRNPA3P1	processed_pseudogene
ENSG00000226808.2	LINC00840	lincRNA
ENSG00000236769.2	AL139237.2	lincRNA
ENSG00000227029.1	AL139237.1	lincRNA
ENSG00000233395.1	LINC00841	lincRNA
ENSG00000237590.1	AL137026.2	lincRNA
ENSG00000229116.2	AL137026.1	lincRNA
ENSG00000277288.4	C10orf142	protein_coding
ENSG00000107562.16	CXCL12	protein_coding
ENSG00000214089.3	RPL9P21	processed_pseudogene
ENSG00000270767.1	AL356157.2	processed_pseudogene
ENSG00000234580.1	AL356157.1	lincRNA
ENSG00000227395.1	EIF2AP4	processed_pseudogene
ENSG00000224812.2	TMEM72-AS1	antisense
ENSG00000234504.2	AL353801.2	antisense
ENSG00000187783.11	TMEM72	protein_coding
ENSG00000223462.2	AL353801.1	lincRNA
ENSG00000273363.1	AL353801.3	sense_intronic
ENSG00000107551.20	RASSF4	protein_coding
ENSG00000165507.8	DEPP1	protein_coding
ENSG00000165511.6	C10orf25	antisense
ENSG00000165512.4	ZNF22	protein_coding
ENSG00000226937.9	CEP164P1	transcribed_processed_pseudogene
ENSG00000277757.4	AL358394.3	processed_transcript
ENSG00000270258.1	DUXAP4	processed_pseudogene
ENSG00000228462.1	RPS19P7	processed_pseudogene
ENSG00000232554.8	RSU1P2	transcribed_unprocessed_pseudogene
ENSG00000235690.2	CUBNP3	unprocessed_pseudogene
ENSG00000243349.2	AL358394.2	processed_transcript
ENSG00000236442.1	ANKRD54P1	processed_pseudogene
ENSG00000230501.1	ANKRD30BP3	unprocessed_pseudogene
ENSG00000263476.1	MIR3156-1	miRNA
ENSG00000227683.1	AL358394.1	lincRNA
ENSG00000275312.1	AL512324.1	unprocessed_pseudogene
ENSG00000278531.1	AL512324.3	unprocessed_pseudogene
ENSG00000207071.1	RNU6-1207P	snRNA
ENSG00000234993.1	CUBNP2	unprocessed_pseudogene
ENSG00000224402.2	OR6D1P	transcribed_unitary_pseudogene
ENSG00000256574.7	OR13A1	protein_coding
ENSG00000012779.10	ALOX5	protein_coding
ENSG00000231964.1	AL731567.1	antisense
ENSG00000165406.15	MARCH8	protein_coding
ENSG00000172671.19	ZFAND4	protein_coding
ENSG00000230869.1	AGAP10P	unprocessed_pseudogene
ENSG00000237840.6	FAM21FP	transcribed_unprocessed_pseudogene
ENSG00000228702.1	AL645998.1	processed_pseudogene
ENSG00000172661.18	WASHC2C	protein_coding
ENSG00000270434.1	AC012044.1	processed_pseudogene
ENSG00000231122.5	FAM25E	transcribed_unprocessed_pseudogene
ENSG00000188234.13	AGAP4	protein_coding
ENSG00000239883.8	PARGP1	transcribed_unprocessed_pseudogene
ENSG00000239152.1	RNA5SP310	rRNA_pseudogene
ENSG00000264217.2	RPL35AP25	processed_pseudogene
ENSG00000265354.3	TIMM23	protein_coding
ENSG00000265733.1	SNORA74C-1	snoRNA
ENSG00000266412.5	NCOA4	protein_coding
ENSG00000263639.5	MSMB	protein_coding
ENSG00000280012.2	RPL23AP61	processed_pseudogene
ENSG00000264204.2	AGAP7P	unprocessed_pseudogene
ENSG00000263482.3	ANTXRLP1	unprocessed_pseudogene
ENSG00000274209.4	ANTXRL	protein_coding
ENSG00000279058.2	AGAP14P	unprocessed_pseudogene
ENSG00000273225.4	FAM25BP	transcribed_unprocessed_pseudogene
ENSG00000279458.2	AC244230.1	processed_transcript
ENSG00000264230.8	ANXA8L1	protein_coding
ENSG00000285402.1	AC244230.2	processed_transcript
ENSG00000285294.1	LINC00842	lincRNA
ENSG00000213412.3	HNRNPA1P33	processed_pseudogene
ENSG00000204174.7	NPY4R	protein_coding
ENSG00000204175.5	GPRIN2	protein_coding
ENSG00000204176.13	SYT15	protein_coding
ENSG00000231187.2	AL356056.2	antisense
ENSG00000229227.8	AL356056.1	lincRNA
ENSG00000165874.13	SHLD2P1	transcribed_unprocessed_pseudogene
ENSG00000272430.1	AL356056.3	lincRNA
ENSG00000229927.2	RHEBP1	processed_pseudogene
ENSG00000274186.1	RN7SL248P	misc_RNA
ENSG00000285662.1	AL731733.1	lincRNA
ENSG00000280913.2	CTSLP2	transcribed_unprocessed_pseudogene
ENSG00000265366.6	GLUD1P2	transcribed_unprocessed_pseudogene
ENSG00000215097.3	DUSP8P3	processed_pseudogene
ENSG00000204177.10	BMS1P1	transcribed_unprocessed_pseudogene
ENSG00000238405.1	RNA5SP311	rRNA_pseudogene
ENSG00000243289.1	AGAP13P	unprocessed_pseudogene
ENSG00000150175.13	FRMPD2B	unprocessed_pseudogene
ENSG00000204179.10	PTPN20	protein_coding
ENSG00000266524.2	GDF10	protein_coding
ENSG00000263761.2	GDF2	protein_coding
ENSG00000265203.1	RBP3	protein_coding
ENSG00000265763.3	ZNF488	protein_coding
ENSG00000265190.6	ANXA8	protein_coding
ENSG00000270369.1	AL591684.3	processed_pseudogene
ENSG00000189090.7	FAM25G	protein_coding
ENSG00000224919.1	AL591684.1	antisense
ENSG00000204172.12	AGAP9	protein_coding
ENSG00000254929.6	AL591684.2	processed_transcript
ENSG00000252877.1	RNA5SP312	rRNA_pseudogene
ENSG00000251079.6	BMS1P2	transcribed_unprocessed_pseudogene
ENSG00000265630.2	GLUD1P8	unprocessed_pseudogene
ENSG00000215065.3	DUSP8P4	processed_pseudogene
ENSG00000266217.2	CTSLP2	unprocessed_pseudogene
ENSG00000264404.2	BX547991.1	lincRNA
ENSG00000189014.7	SHLD2P3	unprocessed_pseudogene
ENSG00000276544.1	RN7SL453P	misc_RNA
ENSG00000226964.1	RHEBP2	processed_pseudogene
ENSG00000277758.4	FO681492.1	protein_coding
ENSG00000276850.4	AC245041.2	lincRNA
ENSG00000264717.5	NPY4R2	protein_coding
ENSG00000273760.1	AC245041.1	lincRNA
ENSG00000276430.2	FAM25C	protein_coding
ENSG00000265018.6	AGAP12P	transcribed_unprocessed_pseudogene
ENSG00000252149.1	RNA5SP315	rRNA_pseudogene
ENSG00000270025.2	BMS1P7	transcribed_unprocessed_pseudogene
ENSG00000278561.1	PTPN20CP	unprocessed_pseudogene
ENSG00000170324.20	FRMPD2	protein_coding
ENSG00000285786.1	AC074325.1	antisense
ENSG00000225482.1	RPS6P14	processed_pseudogene
ENSG00000107643.16	MAPK8	protein_coding
ENSG00000279822.1	AC016397.2	TEC
ENSG00000128805.14	ARHGAP22	protein_coding
ENSG00000248682.1	ARHGAP22-IT1	sense_intronic
ENSG00000231906.1	AC016397.1	processed_pseudogene
ENSG00000251413.1	AC068898.2	sense_intronic
ENSG00000236800.1	AC068898.1	lincRNA
ENSG00000128815.19	WDFY4	protein_coding
ENSG00000228754.1	RPL13AP19	processed_pseudogene
ENSG00000228403.1	AC035139.1	sense_intronic
ENSG00000241577.1	AC060234.3	sense_overlapping
ENSG00000165383.11	LRRC18	protein_coding
ENSG00000233665.8	AC060234.2	processed_transcript
ENSG00000226576.1	AC060234.1	antisense
ENSG00000264800.1	MIR4294	miRNA
ENSG00000165633.12	VSTM4	protein_coding
ENSG00000234736.5	FAM170B-AS1	antisense
ENSG00000172538.6	FAM170B	protein_coding
ENSG00000204161.13	TMEM273	protein_coding
ENSG00000236208.1	C10orf71-AS1	antisense
ENSG00000177354.11	C10orf71	protein_coding
ENSG00000165606.8	DRGX	protein_coding
ENSG00000235939.1	AL138760.1	antisense
ENSG00000225830.12	ERCC6	protein_coding
ENSG00000271237.1	HMGB1P50	processed_pseudogene
ENSG00000070748.18	CHAT	protein_coding
ENSG00000187714.6	SLC18A3	protein_coding
ENSG00000178645.12	C10orf53	protein_coding
ENSG00000197444.9	OGDHL	protein_coding
ENSG00000226389.3	MAPK6P6	processed_pseudogene
ENSG00000229870.1	RPL21P89	processed_pseudogene
ENSG00000227345.8	PARG	protein_coding
ENSG00000230166.1	RPL35AP24	processed_pseudogene
ENSG00000204152.10	TIMM23B	protein_coding
ENSG00000223111.1	SNORA74C-2	snoRNA
ENSG00000178440.5	LINC00843	lincRNA
ENSG00000222108.1	RNA5SP317	rRNA_pseudogene
ENSG00000285803.1	AL442003.1	antisense
ENSG00000204149.10	AGAP6	protein_coding
ENSG00000235618.8	FAM21EP	transcribed_unprocessed_pseudogene
ENSG00000226631.1	SLC9A3P3	processed_pseudogene
ENSG00000099290.16	WASHC2A	protein_coding
ENSG00000233011.1	SLC9A3P1	processed_pseudogene
ENSG00000188611.14	ASAH2	protein_coding
ENSG00000225137.1	DYNC1I2P1	processed_pseudogene
ENSG00000198964.13	SGMS1	protein_coding
ENSG00000279863.1	AC069547.1	TEC
ENSG00000225303.2	AL117341.1	antisense
ENSG00000238523.1	RNU7-107P	snRNA
ENSG00000226200.6	SGMS1-AS1	antisense
ENSG00000231588.1	SHQ1P1	processed_pseudogene
ENSG00000231345.3	BEND3P1	transcribed_processed_pseudogene
ENSG00000232706.3	NUTM2HP	unprocessed_pseudogene
ENSG00000226168.1	AL589794.1	processed_pseudogene
ENSG00000230011.2	CTSLP4	unprocessed_pseudogene
ENSG00000213667.3	PGGT1BP1	processed_pseudogene
ENSG00000204147.10	ASAH2B	protein_coding
ENSG00000148584.14	A1CF	protein_coding
ENSG00000229711.1	AL512366.1	sense_intronic
ENSG00000236944.1	CCDC58P2	processed_pseudogene
ENSG00000261368.1	AL731537.2	lincRNA
ENSG00000185532.16	PRKG1	protein_coding
ENSG00000223502.1	AL731537.1	antisense
ENSG00000231132.1	AC022537.1	antisense
ENSG00000207813.1	MIR605	miRNA
ENSG00000235279.1	AC069079.1	sense_intronic
ENSG00000213659.4	RSU1P3	processed_pseudogene
ENSG00000177613.8	CSTF2T	protein_coding
ENSG00000236671.8	PRKG1-AS1	antisense
ENSG00000107984.9	DKK1	protein_coding
ENSG00000213657.3	RPL31P44	processed_pseudogene
ENSG00000227972.1	THAP12P3	processed_pseudogene
ENSG00000231131.7	LNCAROD	lincRNA
ENSG00000165471.6	MBL2	protein_coding
ENSG00000201196.1	RF00019	misc_RNA
ENSG00000285958.1	AC073174.2	lincRNA
ENSG00000227121.1	AC073174.1	lincRNA
ENSG00000231399.1	SNRPEP8	processed_pseudogene
ENSG00000226296.1	AC036101.1	lincRNA
ENSG00000252161.1	RNA5SP318	rRNA_pseudogene
ENSG00000233805.1	AL365496.1	processed_pseudogene
ENSG00000150275.18	PCDH15	protein_coding
ENSG00000252252.1	RNU6-687P	snRNA
ENSG00000234173.1	AL353784.1	antisense
ENSG00000224697.1	NEFMP1	processed_pseudogene
ENSG00000221594.1	MIR548F1	miRNA
ENSG00000236958.1	AC051618.1	sense_intronic
ENSG00000236744.2	AC016822.1	sense_intronic
ENSG00000223800.1	AL355314.1	lincRNA
ENSG00000228048.1	AL355314.2	lincRNA
ENSG00000249860.3	MTRNR2L5	protein_coding
ENSG00000236993.2	GAPDHP21	processed_pseudogene
ENSG00000270541.1	AC069545.1	processed_pseudogene
ENSG00000122952.16	ZWINT	protein_coding
ENSG00000238707.1	RF01299	snoRNA
ENSG00000264747.1	MIR3924	miRNA
ENSG00000235810.1	AL731534.1	processed_pseudogene
ENSG00000223841.1	AC006484.1	processed_pseudogene
ENSG00000270192.1	MRPS35P3	processed_pseudogene
ENSG00000232115.1	AC026884.1	processed_pseudogene
ENSG00000151151.5	IPMK	protein_coding
ENSG00000180221.6	TPT1P10	processed_pseudogene
ENSG00000122873.11	CISD1	protein_coding
ENSG00000228527.1	AC016396.1	lincRNA
ENSG00000261076.1	AC016396.2	lincRNA
ENSG00000072401.14	UBE2D1	protein_coding
ENSG00000108064.10	TFAM	protein_coding
ENSG00000122870.11	BICC1	protein_coding
ENSG00000183055.5	FAM133CP	processed_pseudogene
ENSG00000252076.1	RN7SKP196	misc_RNA
ENSG00000237949.1	LINC00844	lincRNA
ENSG00000226888.2	RPLP1P10	processed_pseudogene
ENSG00000226557.1	TRAF6P1	processed_pseudogene
ENSG00000165443.11	PHYHIPL	protein_coding
ENSG00000148541.12	FAM13C	protein_coding
ENSG00000236556.1	AC025038.1	antisense
ENSG00000235469.1	MRPL50P4	processed_pseudogene
ENSG00000235140.2	AC026391.1	lincRNA
ENSG00000165449.11	SLC16A9	protein_coding
ENSG00000227877.6	MRLN	protein_coding
ENSG00000108091.10	CCDC6	protein_coding
ENSG00000235931.2	LINC01553	lincRNA
ENSG00000151150.21	ANK3	protein_coding
ENSG00000232682.2	AL592430.1	antisense
ENSG00000202190.1	RF00019	misc_RNA
ENSG00000282121.1	AL592430.2	antisense
ENSG00000122872.8	ARL4AP1	processed_pseudogene
ENSG00000254271.1	AC022390.1	lincRNA
ENSG00000170312.15	CDK1	protein_coding
ENSG00000072422.16	RHOBTB1	protein_coding
ENSG00000223107.1	RNU2-72P	snRNA
ENSG00000227244.2	LINC00845	lincRNA
ENSG00000196932.11	TMEM26	protein_coding
ENSG00000237233.2	TMEM26-AS1	antisense
ENSG00000183346.7	CABCOCO1	protein_coding
ENSG00000272592.1	AL451049.1	antisense
ENSG00000233643.2	AC022398.1	lincRNA
ENSG00000150347.15	ARID5B	protein_coding
ENSG00000182010.10	RTKN2	protein_coding
ENSG00000234756.1	AC024597.1	lincRNA
ENSG00000240940.3	RN7SL591P	misc_RNA
ENSG00000138311.16	ZNF365	protein_coding
ENSG00000285837.1	AC024598.1	processed_transcript
ENSG00000285551.1	AC067752.1	protein_coding
ENSG00000238280.2	AC067751.1	antisense
ENSG00000234489.1	ALDH7A1P4	processed_pseudogene
ENSG00000181915.4	ADO	protein_coding
ENSG00000122877.15	EGR2	protein_coding
ENSG00000199446.1	RNU6-543P	snRNA
ENSG00000224301.1	AL590502.1	antisense
ENSG00000148572.15	NRBF2	protein_coding
ENSG00000171988.18	JMJD1C	protein_coding
ENSG00000234369.1	TATDN1P1	processed_pseudogene
ENSG00000270421.1	AC022022.2	processed_pseudogene
ENSG00000221063.3	MIR1296	miRNA
ENSG00000235816.3	PRELID1P3	processed_pseudogene
ENSG00000272767.1	JMJD1C-AS1	antisense
ENSG00000224412.1	AC022022.1	processed_pseudogene
ENSG00000165476.13	REEP3	protein_coding
ENSG00000232075.1	MRPL35P2	processed_pseudogene
ENSG00000270352.1	AC022387.2	processed_pseudogene
ENSG00000228566.1	AC022387.1	lincRNA
ENSG00000213609.3	RPL7AP50	processed_pseudogene
ENSG00000226426.1	AC012558.1	lincRNA
ENSG00000235489.4	DBF4P1	processed_pseudogene
ENSG00000233900.1	RPL17P35	processed_pseudogene
ENSG00000270648.1	CYP2C61P	processed_pseudogene
ENSG00000216740.2	ANXA2P3	processed_pseudogene
ENSG00000224714.2	AC024600.1	lincRNA
ENSG00000270754.1	NEK4P3	processed_pseudogene
ENSG00000282906.1	AL513321.2	lincRNA
ENSG00000227173.1	MYL6P3	processed_pseudogene
ENSG00000233724.1	AL513321.1	processed_pseudogene
ENSG00000235356.2	AL592466.1	lincRNA
ENSG00000228065.10	LINC01515	lincRNA
ENSG00000183230.16	CTNNA3	protein_coding
ENSG00000273360.1	AC022017.1	antisense
ENSG00000277056.1	AL607023.1	unprocessed_pseudogene
ENSG00000198739.10	LRRTM3	protein_coding
ENSG00000225299.1	AL139240.1	antisense
ENSG00000226448.1	RPL7AP51	processed_pseudogene
ENSG00000276866.1	MIR7151	miRNA
ENSG00000213606.3	AKR1B10P1	processed_pseudogene
ENSG00000225922.1	RPL21P92	processed_pseudogene
ENSG00000108176.14	DNAJC12	protein_coding
ENSG00000212520.1	RNU6-1250P	snRNA
ENSG00000239942.2	RN7SL394P	misc_RNA
ENSG00000237141.1	DNAJC19P1	processed_pseudogene
ENSG00000272892.1	AL133551.1	lincRNA
ENSG00000252113.2	RNU6-523P	snRNA
ENSG00000219932.6	RPL12P8	processed_pseudogene
ENSG00000096717.11	SIRT1	protein_coding
ENSG00000148634.15	HERC4	protein_coding
ENSG00000226318.1	RPS3AP38	processed_pseudogene
ENSG00000266467.2	RN7SL220P	misc_RNA
ENSG00000236375.3	POU5F1P5	processed_pseudogene
ENSG00000138347.15	MYPN	protein_coding
ENSG00000222371.1	RN7SKP202	misc_RNA
ENSG00000179774.8	ATOH7	protein_coding
ENSG00000233590.1	AC016395.1	lincRNA
ENSG00000234102.1	KRT19P4	processed_pseudogene
ENSG00000108187.15	PBLD	protein_coding
ENSG00000096746.17	HNRNPH3	protein_coding
ENSG00000204130.13	RUFY2	protein_coding
ENSG00000138346.14	DNA2	protein_coding
ENSG00000234806.1	RPL26P29	processed_pseudogene
ENSG00000199638.1	RNA5SP319	rRNA_pseudogene
ENSG00000122912.14	SLC25A16	protein_coding
ENSG00000226493.1	RPL26P27	processed_pseudogene
ENSG00000207438.1	RF00019	misc_RNA
ENSG00000214881.4	TMEM14DP	processed_pseudogene
ENSG00000138336.8	TET1	protein_coding
ENSG00000213025.2	COX20P1	processed_pseudogene
ENSG00000227583.1	RPS3AP37	processed_pseudogene
ENSG00000260400.1	AL513534.1	sense_overlapping
ENSG00000270494.1	AL513534.2	processed_pseudogene
ENSG00000060339.13	CCAR1	protein_coding
ENSG00000195401.2	RF00019	misc_RNA
ENSG00000283551.1	SNORD98	snoRNA
ENSG00000221184.1	MIR1254-1	miRNA
ENSG00000165730.15	STOX1	protein_coding
ENSG00000200218.1	RNU6-697P	snRNA
ENSG00000285871.1	AL359844.1	lincRNA
ENSG00000107625.12	DDX50	protein_coding
ENSG00000206855.1	RNU6-571P	snRNA
ENSG00000165732.12	DDX21	protein_coding
ENSG00000198954.7	KIF1BP	protein_coding
ENSG00000214875.2	MED28P1	processed_pseudogene
ENSG00000229001.1	ACTBP14	processed_pseudogene
ENSG00000122862.4	SRGN	protein_coding
ENSG00000274008.1	RF00017	misc_RNA
ENSG00000122958.14	VPS26A	protein_coding
ENSG00000233163.1	RPS12P17	processed_pseudogene
ENSG00000156502.13	SUPV3L1	protein_coding
ENSG00000229261.1	AL596223.1	antisense
ENSG00000156510.12	HKDC1	protein_coding
ENSG00000231748.1	AL596223.2	antisense
ENSG00000156515.23	HK1	protein_coding
ENSG00000229197.1	RPS15AP28	processed_pseudogene
ENSG00000075073.14	TACR2	protein_coding
ENSG00000232734.1	ATP5MC1P7	processed_pseudogene
ENSG00000099282.9	TSPAN15	protein_coding
ENSG00000233197.1	TMEM256P1	processed_pseudogene
ENSG00000122859.4	NEUROG3	protein_coding
ENSG00000236154.1	AL450311.2	antisense
ENSG00000230755.1	MTATP6P23	processed_pseudogene
ENSG00000235803.1	MTCO2P23	processed_pseudogene
ENSG00000235524.1	MTCO1P23	processed_pseudogene
ENSG00000231152.1	MTND2P15	processed_pseudogene
ENSG00000226794.1	MTND1P20	processed_pseudogene
ENSG00000171224.8	FAM241B	protein_coding
ENSG00000235645.2	AL450311.1	lincRNA
ENSG00000230469.1	RPL5P26	processed_pseudogene
ENSG00000197467.14	COL13A1	protein_coding
ENSG00000224222.1	AC024601.1	lincRNA
ENSG00000099284.13	H2AFY2	protein_coding
ENSG00000042286.14	AIFM2	protein_coding
ENSG00000156521.13	TYSND1	protein_coding
ENSG00000079332.14	SAR1A	protein_coding
ENSG00000229097.1	CALM2P2	processed_pseudogene
ENSG00000232142.1	RPS25P9	processed_pseudogene
ENSG00000180817.11	PPA1	protein_coding
ENSG00000148734.7	NPFFR1	protein_coding
ENSG00000172731.13	LRRC20	protein_coding
ENSG00000224725.3	CEP57L1P1	processed_pseudogene
ENSG00000148730.6	EIF4EBP2	protein_coding
ENSG00000156574.9	NODAL	protein_coding
ENSG00000280401.1	AC022532.1	TEC
ENSG00000107719.8	PALD1	protein_coding
ENSG00000230661.1	YY1P1	processed_pseudogene
ENSG00000180644.7	PRF1	protein_coding
ENSG00000138316.10	ADAMTS14	protein_coding
ENSG00000166220.12	TBATA	protein_coding
ENSG00000231366.1	RPS26P40	processed_pseudogene
ENSG00000166224.16	SGPL1	protein_coding
ENSG00000166228.8	PCBD1	protein_coding
ENSG00000285300.1	AC073176.3	lincRNA
ENSG00000271409.1	AC073176.2	lincRNA
ENSG00000259267.2	AC073176.1	lincRNA
ENSG00000107731.12	UNC5B	protein_coding
ENSG00000237512.6	UNC5B-AS1	antisense
ENSG00000198246.8	SLC29A3	protein_coding
ENSG00000279406.1	AL359183.1	TEC
ENSG00000107736.20	CDH23	protein_coding
ENSG00000223817.1	CDH23-AS1	antisense
ENSG00000214688.5	C10orf105	protein_coding
ENSG00000107738.19	VSIR	protein_coding
ENSG00000274824.1	MIR7152	miRNA
ENSG00000197746.13	PSAP	protein_coding
ENSG00000238446.1	RNU7-38P	snRNA
ENSG00000230526.1	AC073370.1	lincRNA
ENSG00000122863.5	CHST3	protein_coding
ENSG00000272988.1	AC022392.1	lincRNA
ENSG00000107742.12	SPOCK2	protein_coding
ENSG00000138303.17	ASCC1	protein_coding
ENSG00000200294.1	RF00340	snoRNA
