46414
211375	211463	2778
213359	213488	2867
219779	219858	2997
220675	220752	3077
223239	223444	3155
231996	232107	3361
234641	234803	3473
236345	236468	3636
239592	240486	3760
242630	242774	4655
259134	259240	4800
267194	267234	4907
268893	269036	4948
277772	278465	5092
0	99	0
1515	1601	100
17865	18049	187
20645	20779	372
62261	62365	507
62930	63029	612
82591	82667	712
87274	87419	789
89793	89858	935
92148	92303	1001
132746	132845	1157
134539	134655	1257
135882	135986	1374
136089	136172	1479
153974	154176	1563
162152	162250	1766
162339	162453	1865
186447	186573	1980
191169	191379	2107
194162	194309	2318
209219	209372	2466
211217	211305	2620
213201	213330	2709
219621	219700	2839
220517	220594	2919
223081	223286	2997
231838	232010	3203
0	99	0
1515	1601	100
17865	18049	187
20645	20779	372
62261	62365	507
62930	63029	612
82591	82667	712
87274	87419	789
89793	89858	935
92148	92303	1001
132746	132845	1157
134539	134655	1257
135882	135986	1374
136089	136172	1479
153974	154176	1563
162152	162250	1766
162339	162453	1865
186447	186573	1980
191169	191379	2107
194162	194309	2318
209219	209372	2466
211217	211305	2620
213201	213330	2709
219621	219700	2839
220517	220594	2919
223081	223286	2997
231838	231949	3203
234483	234645	3315
236187	236310	3478
239434	240328	3602
242472	242616	4497
258976	259082	4642
267036	267076	4749
268735	268878	4790
277614	278307	4934
0	54	0
1470	1556	55
17820	18004	142
20600	20734	327
62216	62320	462
62885	62984	567
82546	82622	667
87229	89207	744
0	42	0
16306	16490	43
19086	19220	228
60702	60806	363
61371	61470	468
81032	81108	568
85715	85860	645
88234	88299	791
90589	90744	857
131187	131286	1013
132980	133096	1113
134323	134427	1230
134530	134613	1335
152415	152617	1419
160593	160691	1622
160780	160894	1721
189610	189820	1836
192603	192750	2047
207660	207813	2195
209658	209746	2349
211642	211771	2438
218062	218141	2568
218958	219035	2648
221522	221727	2726
230279	230390	2932
232924	233086	3044
234628	234751	3207
257417	257523	3331
265477	265517	3438
276055	276421	3479
0	42	0
16306	16490	43
19086	19220	228
60702	60806	363
61371	61470	468
81032	81108	568
85715	85860	645
88234	88299	791
90589	90744	857
131187	131286	1013
132980	133096	1113
134323	134427	1230
134530	134613	1335
152415	152617	1419
160593	160691	1622
160780	160894	1721
276055	276421	1836
0	178	0
2774	2908	179
44390	44494	314
45059	45158	419
64720	64815	519
0	336	0
2870	2997	337
0	210	0
417	457	211
2116	2259	252
10995	11485	396
0	40	0
1699	1842	41
2820	3237	185
0	45	0
243	386	46
9122	9672	190
0	578	0
1303	1362	579
1535	1684	639
2736	2969	789
7580	7670	1023
8232	8344	1114
13355	13470	1227
29614	29693	1343
52812	52866	1423
54333	54449	1478
57329	57393	1595
64702	64780	1660
70038	70187	1739
76158	76265	1889
76595	76684	1997
84481	88251	2087
0	220	0
945	1004	221
1177	1326	281
2378	2611	431
7222	7312	665
7874	7986	756
12997	13112	869
29256	29335	985
52454	52508	1065
53975	54091	1120
56971	57035	1237
64344	64422	1302
69680	69829	1381
75800	75907	1531
76237	76326	1639
84123	84330	1729
87369	87893	1937
0	152	0
877	936	153
1109	1258	213
2310	2587	363
0	103	0
465	524	104
697	846	164
1898	2131	314
6742	6832	548
7394	7506	639
12517	12632	752
28776	28855	868
51974	52028	948
53495	53611	1003
56491	56555	1120
63864	63942	1185
69200	69349	1264
75320	75427	1414
75757	75846	1522
83643	83850	1612
86889	87368	1820
0	132	0
850	1083	133
5694	5784	367
6346	6567	458
0	1444	0
7305	7377	1445
7785	8340	1518
0	252	0
449	650	253
54124	54195	455
58101	58188	527
62616	62908	615
64994	65071	908
73544	73703	986
75336	75457	1146
95236	95322	1268
97871	98014	1355
103379	103489	1499
121902	122000	1610
122527	122641	1709
124123	124226	1824
128758	129600	1928
0	30	0
227	428	31
53902	53973	233
57879	57966	305
62394	63513	393
0	115	0
0	486	0
5018	5283	487
0	171	0
1160	1419	172
0	171	0
1160	1226	172
1518	1732	239
0	56	0
23251	23415	57
24535	24702	222
27796	27865	390
30592	30679	460
39481	39589	548
39852	39985	657
44278	44547	791
0	472	0
1445	1548	473
2985	3101	577
4069	4465	694
0	103	0
2624	2961	104
0	368	0
1686	1788	369
0	296	0
965	1064	297
1405	1607	397
2568	2805	600
5079	5460	838
0	182	0
1291	1493	183
2454	2557	386
4965	5354	490
0	261	0
1222	1325	262
3733	3779	366
0	103	0
2511	2829	104
0	186	0
4201	4288	187
11910	11953	275
0	56	0
3231	3310	57
11780	11823	137
15257	15402	181
16602	16768	327
19532	19601	494
22206	22293	564
27452	27580	652
28346	28464	781
32688	32959	900
0	2534	0
0	181	0
4503	4535	182
7018	7082	215
7627	7735	280
11979	12109	389
22559	22700	520
26147	26258	662
26355	26464	774
37581	37661	884
37807	37920	965
44838	44918	1079
48674	49139	1160
0	86	0
4330	4460	87
14827	15051	218
18498	18609	443
18706	18711	555
0	95	0
231	783	96
1080	1210	649
0	438	0
1098	1143	439
0	16	0
3463	3574	17
3671	3780	129
14897	14977	239
15123	15236	320
20302	20474	434
22154	22234	607
25990	26198	688
0	72	0
589	669	73
815	928	154
7846	7926	268
11682	12131	349
0	2152	0
5005	5190	2153
12469	12642	2339
18625	18725	2513
22259	22399	2614
23652	23752	2755
24482	24496	2856
30472	30648	2871
76545	76712	3048
114154	114299	3216
0	2152	0
5005	5190	2153
9062	9148	2339
12469	12645	2426
17287	17367	2603
18625	18725	2684
22259	22399	2785
23652	23752	2926
24482	24496	3027
30472	30648	3042
76545	76712	3219
114154	114342	3387
0	2152	0
5005	5190	2153
9062	9148	2339
12469	12642	2426
18625	18725	2600
22259	22399	2701
23652	23752	2842
24482	24496	2943
30472	30648	2958
76545	76712	3135
114154	114342	3303
0	2152	0
5005	5190	2153
9062	9148	2339
12469	12645	2426
18625	18725	2603
22259	22399	2704
23652	23752	2845
30472	30648	2946
76545	76712	3123
114154	114378	3291
0	2152	0
5005	5190	2153
9062	9148	2339
12469	12642	2426
18625	18725	2600
22259	22399	2701
23652	23752	2842
30472	30648	2943
76545	76712	3120
114154	114380	3288
0	2152	0
5005	5190	2153
12469	12642	2339
18625	18725	2513
22259	22399	2614
23652	23752	2755
30472	30648	2856
76545	76712	3033
114154	114393	3201
0	2152	0
5005	5190	2153
12469	12645	2339
18625	18725	2516
22259	22399	2617
23652	23752	2758
24482	24496	2859
30472	30648	2874
76545	76712	3051
114154	114437	3219
0	2149	0
5002	5187	2150
18622	18722	2336
22256	22396	2437
23649	23749	2578
76542	76709	2679
114151	114491	2847
0	2149	0
5002	5187	2150
18622	18722	2336
22256	22396	2437
23649	23749	2578
24479	24493	2679
30469	30645	2694
76542	76709	2871
114151	114491	3039
0	2149	0
5002	5187	2150
9059	9145	2336
18622	18722	2423
22256	22396	2524
23649	23749	2665
24479	24493	2766
30469	30645	2781
76542	76709	2958
114151	114491	3126
0	1850	0
4703	4888	1851
12167	12343	2037
16985	17065	2214
18323	18423	2295
21957	22097	2396
23350	23450	2537
24180	24194	2638
30170	30346	2653
76243	76410	2830
92838	92888	2998
113852	114091	3049
0	175	0
3028	3213	176
7085	7171	362
10492	10668	449
16648	16748	626
20282	20422	727
21675	21775	868
22505	22519	969
28495	28671	984
74568	74735	1161
112177	112293	1329
0	615	0
46512	46664	616
0	140	0
0	106	0
0	356	0
3207	3717	357
0	356	0
3207	3310	357
4219	4421	461
5531	6653	664
0	356	0
3207	3310	357
4219	4421	461
5531	5780	664
8090	10795	914
0	315	0
3166	3269	316
4178	4380	420
12076	12244	623
12696	13171	792
0	286	0
3137	3240	287
0	91	0
3127	3233	92
13709	13809	199
15003	15048	300
20968	21196	346
22580	22765	575
0	1607	0
2801	2846	1608
8766	8994	1654
10378	10595	1883
13386	13676	2101
18442	18571	2392
20331	20443	2522
24736	24829	2635
25170	25240	2729
29109	29261	2800
30680	31636	2953
33070	33207	3910
33755	33938	4048
35849	36062	4232
39310	39451	4446
40041	40074	4588
42237	42407	4622
44685	44863	4793
49204	49274	4972
56229	56301	5043
56396	56424	5116
59872	59965	5145
62371	62432	5239
63041	63170	5301
73222	73424	5431
73517	73577	5634
74973	75045	5695
75916	76062	5768
78687	78717	5915
82423	82493	5946
88290	88396	6017
89233	89406	6124
89569	89683	6298
95969	96382	6413
0	1425	0
2619	2664	1426
8584	8812	1472
10196	10413	1701
13204	13494	1919
18260	18389	2210
20149	20261	2340
24554	24647	2453
24988	25058	2547
28927	29079	2618
30498	31454	2771
32888	33025	3728
33573	33756	3866
35667	35880	4050
39128	39269	4264
39859	39892	4406
42055	42225	4440
44503	44681	4611
49022	49092	4790
56047	56119	4861
56214	56242	4934
56846	56944	4963
59690	59783	5062
62189	62250	5156
62859	62988	5218
73040	73242	5348
73335	73395	5551
74791	74863	5612
78505	78535	5685
82241	82311	5716
88108	88214	5787
89051	89224	5894
89387	89501	6068
95787	96194	6183
0	58	0
1969	2182	59
5430	5571	273
6161	6194	415
8115	8297	449
0	307	0
916	1045	308
11097	11183	438
0	517	0
610	670	518
2066	2138	579
3626	3697	652
0	106	0
0	2008	0
4409	4495	2009
5948	6021	2096
6107	6233	2170
7464	7615	2297
9182	9337	2449
10323	10435	2605
11274	11336	2718
12729	12861	2781
13435	13587	2914
16584	16674	3067
21747	21829	3158
23927	24010	3241
24719	24869	3325
26164	26273	3476
35316	35478	3586
38794	38928	3749
44066	44308	3884
0	1666	0
4067	4153	1667
5606	5679	1754
5765	5891	1828
7122	7273	1955
8840	8995	2107
9981	10093	2263
10932	10994	2376
12387	12519	2439
13093	13245	2572
16242	16332	2725
21405	21487	2816
23585	23668	2899
24377	24527	2983
25822	25931	3134
31933	32031	3244
34974	35136	3343
37044	37214	3506
38452	38586	3677
43724	43905	3812
0	1666	0
4067	4153	1667
5606	5679	1754
5765	5891	1828
7122	7273	1955
8840	8995	2107
9981	10093	2263
10932	10994	2376
12387	12519	2439
13093	13245	2572
16242	16332	2725
21405	21487	2816
23585	23668	2899
24377	24527	2983
25822	25931	3134
31933	32031	3244
34974	35136	3343
38452	38586	3506
43724	43938	3641
0	153	0
348	386	154
2787	2873	193
4326	4399	280
4485	4611	354
5842	5993	481
7560	7715	633
8701	8813	789
9652	9714	902
11107	11239	965
11813	11965	1098
14962	15052	1251
20125	20207	1342
22305	22388	1425
23097	23247	1509
24542	24651	1660
30653	30751	1770
33694	33856	1869
35764	35934	2032
37172	37306	2203
42444	42622	2338
0	152	0
3149	3239	153
5690	5810	244
8312	8394	365
10492	10575	448
11284	11434	532
12729	12790	683
0	152	0
3149	3239	153
8312	8394	244
10492	10575	327
11284	11434	411
25359	25493	562
30631	30845	697
0	82	0
2180	2263	83
2972	3122	167
4417	4526	318
13569	13731	428
17047	17181	591
22319	22367	726
0	78	0
787	937	79
2232	2341	230
8343	8441	340
11384	11546	439
14862	14996	602
19183	19237	737
20134	20327	792
0	2249	0
3487	3621	2250
8759	9847	2385
0	788	0
3725	3862	789
4795	4934	927
6270	6358	1067
10240	10346	1156
10565	10715	1263
12278	12450	1414
15120	16259	1587
18297	18435	2727
26129	26242	2866
26656	26757	2980
31555	32095	3082
0	242	0
3179	3316	243
4249	4388	381
5724	5812	521
9694	9800	610
10019	10169	717
11732	11904	868
14574	15713	1041
17748	17889	2181
25583	25696	2323
26110	26211	2437
31009	31549	2539
0	242	0
3179	3316	243
4249	4388	381
5724	5812	521
9694	9800	610
10019	10169	717
11732	11904	868
14574	15713	1041
17751	17889	2181
26110	26211	2320
31009	31554	2422
0	1139	0
3174	3315	1140
16435	16774	1282
0	142	0
0	2228	0
9226	9335	2229
9984	10034	2339
13032	13231	2390
15600	15867	2590
20321	20427	2858
22766	22969	2965
24509	24643	3169
28124	28238	3304
36534	36606	3419
39878	39998	3492
45105	45270	3613
45460	45601	3779
0	2227	0
9225	9334	2228
9983	10033	2338
13031	13230	2389
15599	15866	2589
20320	20426	2857
22765	22968	2964
24508	24642	3168
28123	28237	3303
36533	36605	3418
39877	39997	3491
45104	45664	3612
0	2225	0
9223	9332	2226
9981	10031	2336
13029	13228	2387
15597	15864	2587
20318	20424	2855
22763	22966	2962
24506	24640	3166
28121	28235	3301
36531	36603	3416
45102	45267	3489
46842	46871	3655
0	2225	0
9223	9332	2226
9981	10031	2336
13029	13228	2387
15597	15864	2587
20318	20424	2855
22763	22966	2962
24506	24640	3166
28121	28235	3301
36531	36603	3416
39875	39995	3489
45102	45267	3610
46842	46913	3776
0	89	0
7087	7196	90
7845	7895	200
10893	11092	251
13461	13728	451
18182	18288	719
20627	20830	826
22370	22504	1030
25854	25886	1165
25985	26099	1198
34395	34467	1313
37739	37859	1386
42966	43205	1507
0	102	0
751	801	103
3799	3998	154
6367	6634	354
11088	11194	622
13533	13736	729
15276	15410	933
15926	16017	1068
18760	18792	1160
18891	19005	1193
27301	27373	1308
35872	36135	1381
0	203	0
1743	1877	204
5227	5259	339
5358	5472	372
13768	13840	487
17112	17232	560
22339	22494	681
22694	22870	837
0	200	0
1740	1874	201
5224	5256	336
5355	5469	369
13765	13837	484
17109	17229	557
22336	22501	678
24076	24107	844
0	61	0
0	254	0
6928	7674	255
0	5443	0
0	3261	0
0	182	0
303	513	183
6872	6952	394
8360	8457	475
0	76	0
197	691	77
0	140	0
4195	4452	141
22526	22621	399
29915	30062	495
0	257	0
16113	16322	258
18336	18426	468
25720	25867	559
0	182	0
2756	2864	183
0	106	0
0	209	0
2813	2877	210
5478	5615	275
7474	7580	413
9446	9619	520
9782	9895	694
0	106	0
0	1215	0
1303	1481	1216
0	573	0
0	224	0
0	2119	0
6091	6236	2120
14687	14808	2266
16041	17247	2388
0	1052	0
5024	5169	1053
13620	13741	1199
14974	16180	1321
0	72	0
788	959	73
4931	5076	245
13527	13648	391
14881	16087	513
0	263	0
5701	5756	264
22654	22715	320
29754	29820	382
33702	38063	449
0	263	0
5701	5746	264
28333	28405	310
29561	29679	383
29754	29820	502
33702	38063	569
0	169	0
5607	5662	170
22560	22621	226
28239	28311	288
29467	29585	361
29660	29726	480
33608	37946	547
0	113	0
5576	6191	114
0	109	0
5547	5602	110
29407	29525	166
29600	29666	285
33548	33812	352
0	67	0
5505	5560	68
22458	22519	124
27159	27245	186
28137	28209	273
29365	29483	346
29558	29624	465
33506	37867	532
0	60	0
5498	5553	61
22451	22512	117
28130	28202	179
29358	29476	252
33499	34112	371
0	43	0
5481	5536	44
9569	9823	100
0	105	0
360	571	106
5256	5311	318
22209	22270	374
26910	26996	436
27888	27960	523
29116	29234	596
29309	29375	715
33257	33347	782
0	2507	0
5357	5503	2508
13941	14283	2655
29531	30158	2998
0	2540	0
2646	2679	2541
61581	61916	2575
62346	62499	2911
68470	68629	3065
70353	70622	3225
72832	72974	3495
0	2540	0
2646	2679	2541
61581	61916	2575
62346	62499	2911
68470	68629	3065
70353	70619	3225
72832	73185	3492
0	33	0
15893	16228	34
16658	16811	370
22782	22941	524
24665	24982	684
0	255	0
2178	2352	256
0	162	0
22572	23008	163
0	185	0
3062	3184	186
5769	6204	309
0	207	0
0	461	0
23817	23999	462
0	457	0
48457	48678	458
50266	50454	680
95495	95609	869
122842	123084	984
124558	124712	1227
127729	127839	1382
128395	128637	1493
132054	132263	1736
132648	132794	1946
149400	149547	2093
156755	156850	2241
158940	159145	2337
169298	169414	2543
171675	171811	2660
172016	172122	2797
172851	173043	2904
175218	175375	3097
182751	183012	3255
186826	186880	3517
0	455	0
1103	1272	456
0	140	0
790	953	141
0	139	0
16745	16892	140
24100	24195	288
26285	26490	384
36643	36759	590
37006	37081	707
0	533	0
1789	1923	534
4519	4666	669
11874	11969	817
14059	14264	913
24417	24533	1119
26794	26930	1236
27135	27241	1373
27970	28162	1480
30337	30400	1673
0	208	0
677	751	209
2519	2542	284
0	110	0
22643	22743	111
44136	44168	212
49604	49827	245
0	230	0
0	3251	0
5487	5630	3252
7502	7610	3396
8657	8750	3505
18779	18859	3599
38678	38848	3680
68658	68722	3851
69201	69397	3916
69601	69675	4113
73038	73123	4188
74017	74098	4274
80567	80698	4356
96490	96570	4488
98989	99066	4569
151160	151278	4647
187575	187742	4766
203781	203883	4934
229107	229149	5037
0	3251	0
5487	5630	3252
7502	7610	3396
8657	8750	3505
18779	18859	3599
38678	38848	3680
68658	68722	3851
69201	69397	3916
69601	69675	4113
73038	73123	4188
74017	74098	4274
80567	80698	4356
96490	96570	4488
98989	99066	4569
151160	151278	4647
187575	187742	4766
231017	231145	4934
0	3076	0
5312	5455	3077
7327	7435	3221
8348	8575	3330
18604	18684	3558
38503	38673	3639
68483	68547	3810
69026	69222	3875
69426	69500	4072
72863	72948	4147
73842	73923	4233
80392	80523	4315
96315	96395	4447
98814	98891	4528
150985	151103	4606
187400	187569	4725
0	183	0
2419	2562	184
4434	4542	328
5589	5682	437
15711	15791	531
35610	35780	612
65590	65654	783
66133	66329	848
66533	66607	1045
69970	70055	1120
70949	71030	1206
77499	77630	1288
93422	93502	1420
95921	95998	1501
148092	148210	1579
184507	184674	1698
200713	200815	1866
226039	226079	1969
227949	228028	2010
0	101	0
2337	2480	102
4352	4460	246
5507	5600	355
15629	15709	449
35528	35698	530
65508	65572	701
66051	66064	766
148010	148128	780
184425	184592	899
275786	275859	1067
280275	280343	1141
0	44	0
938	1019	45
7488	7619	127
23411	23491	259
25910	25987	340
78081	78199	418
114496	114663	537
156028	156068	705
157938	158034	746
0	81	0
6550	6681	82
22473	22553	214
24972	25049	295
77143	77261	373
77883	78222	492
0	338	0
1967	2099	339
0	92	0
0	168	0
2099	2666	169
4253	4358	737
0	481	0
816	1346	482
1682	2388	1013
0	212	0
0	99	0
3134	3213	100
62713	62805	180
0	877	0
0	321	0
0	1959	0
3296	3356	1960
9790	10091	2021
0	1926	0
3263	3323	1927
9050	9669	1988
0	514	0
1505	1541	515
3069	3264	552
50906	51012	748
57243	57358	855
58227	58339	971
63240	63548	1084
75693	75938	1393
78206	78328	1639
79281	79429	1762
82074	82192	1911
83680	83869	2030
85164	85291	2220
87044	90619	2348
0	234	0
1225	1409	235
2789	2953	420
0	231	0
1222	1258	232
2786	2981	269
3143	3184	465
0	228	0
1219	1255	229
2783	2978	266
4805	4885	462
0	223	0
1214	1250	224
2778	2973	261
50615	50721	457
56952	57067	564
57936	58048	680
75402	75647	793
77927	78037	1039
78990	79138	1150
81783	81901	1299
83389	83578	1418
84873	85000	1608
86753	87192	1736
0	307	0
685	721	308
2249	2444	345
50086	50192	541
56423	56538	648
57407	57519	764
74873	75118	877
77386	77508	1123
78461	78609	1246
81254	81372	1395
82860	83049	1514
84344	84471	1704
86224	87230	1832
0	201	0
579	615	202
2143	2338	239
49980	50086	435
56317	56432	542
57301	57413	658
62314	62622	771
74767	75012	1080
77280	77402	1326
78355	78503	1449
81148	81266	1598
82754	82943	1717
84238	84365	1907
86118	87124	2035
0	76	0
492	528	77
2056	2251	114
49893	49999	310
56230	56345	417
57214	57326	533
62227	62364	646
0	80	0
458	494	81
694	806	118
2022	2217	231
49859	49965	427
56196	56311	534
57180	57292	650
62193	62501	763
74646	74893	1072
0	80	0
458	494	81
694	806	118
2022	2217	231
49859	49965	427
56196	56311	534
57180	57292	650
62193	62501	763
74646	74891	1072
77159	77170	1318
0	23	0
401	437	24
1965	2371	61
0	144	0
249	285	145
1813	2008	182
49650	49756	378
55987	56102	485
56971	57083	601
61984	62028	714
0	271	0
1799	1994	272
49636	49673	468
0	59	0
1439	1634	60
49276	49382	256
55613	55728	363
56597	56709	479
61610	61833	592
0	491	0
48133	48239	492
54470	54585	599
55454	55566	715
60467	60775	828
72920	73165	1137
75433	75555	1383
75989	76215	1506
76508	76656	1733
79301	79419	1882
80910	81096	2001
82391	82518	2188
84271	84694	2316
0	491	0
48133	48239	492
54470	54585	599
55454	55566	715
60467	60775	828
72920	73165	1137
75433	75555	1383
75989	76215	1506
76508	76656	1733
79301	79419	1882
80907	81096	2001
82391	82518	2191
84271	84713	2319
0	71	0
47713	47819	72
54050	54165	179
55034	55146	295
60047	60355	408
72500	72745	717
75022	76236	963
78881	80676	2178
81971	82098	3974
83851	84274	4102
0	1114	0
1983	3096	1115
0	114	0
12259	12666	115
0	85	0
2353	2475	86
2909	3245	209
0	1363	0
2658	3042	1364
0	125	0
0	480	0
0	106	0
0	631	0
3916	4203	632
4641	5597	920
0	463	0
3748	5167	464
0	601	0
129750	129785	602
165858	165974	638
183503	183573	755
185415	185509	826
189396	189492	921
190130	190283	1018
198241	198404	1172
0	424	0
62364	62455	425
121192	121267	517
129573	129608	593
157494	157631	629
163757	163881	767
165681	165797	892
183326	183396	1009
185238	185332	1080
189219	189315	1175
189953	190067	1272
0	388	0
62328	62419	389
103400	103544	481
129537	129572	626
163721	163845	662
165645	165761	787
183290	183360	904
185202	185296	975
189183	189279	1070
189917	190033	1167
0	362	0
765	918	363
0	194	0
12230	12335	195
13447	13565	301
57874	58051	420
58987	59133	598
62134	62225	745
114283	114429	837
115605	115723	984
129343	129378	1103
136225	136333	1139
0	104	0
0	3756	0
6585	6818	3757
0	375	0
3325	3544	376
0	201	0
980	1316	202
0	276	0
2049	2708	277
0	201	0
1244	1465	202
9119	9296	424
10232	10378	602
12440	12590	749
13379	13386	900
0	252	0
1850	1951	253
3081	3280	355
0	66	0
1109	1330	67
8984	9161	289
13244	13335	467
14129	14219	559
15087	15416	650
0	456	0
2275	2447	457
12370	12461	630
13255	13345	722
14213	14450	813
0	17	0
6770	6918	18
7238	7337	167
0	240	0
0	55	0
711	855	56
1808	1958	201
26848	26883	352
33730	35490	388
0	22	0
975	1125	23
26015	26050	174
32897	34654	210
0	114	0
0	424	0
4540	6713	425
0	488	0
0	169	0
2782	2945	170
3458	3616	334
21049	21127	493
21929	22167	572
0	169	0
2782	2945	170
3458	3616	334
21049	21127	493
21929	22171	572
0	81	0
594	752	82
18185	18263	241
25385	25523	320
26226	26403	459
0	256	0
5955	6010	257
48872	48998	313
0	119	0
5818	5873	120
77616	78206	176
0	101	0
5800	5855	102
8625	8747	158
10934	10967	281
0	126	0
5800	5855	127
8625	8747	183
10934	11193	306
0	100	0
5799	5854	101
73275	74360	157
0	86	0
5785	5840	87
10919	12800	143
0	103	0
5777	5832	104
48694	48940	160
73253	73852	407
0	97	0
5771	5826	98
73247	73599	154
0	92	0
5766	5821	93
57649	57687	149
0	86	0
5760	5815	87
10894	11151	143
0	81	0
5755	5810	82
48672	49185	138
0	65	0
5739	5794	66
0	218	0
5114	5169	219
58677	58879	275
0	536	0
0	995	0
1096	1251	996
4939	5063	1152
6154	6297	1277
8257	8412	1421
10404	10537	1577
12938	13145	1711
13800	13905	1919
16500	16651	2025
23199	23475	2177
24246	24390	2454
27318	27493	2599
28747	28892	2775
29072	29219	2921
29825	29961	3069
31263	31418	3206
33509	33681	3362
35876	36053	3535
37576	37662	3713
37754	37843	3800
41778	41925	3890
55397	55523	4038
65072	65297	4165
66113	66689	4391
67134	67377	4968
72367	72506	5212
73269	73330	5352
73916	73950	5414
93259	93925	5449
97445	97596	6116
97713	97770	6268
105863	105954	6326
111917	111974	6418
200631	200730	6476
229215	229313	6576
278413	278466	6675
0	985	0
1086	1241	986
4929	5053	1142
6144	6287	1267
8247	8402	1411
10394	10527	1567
12928	13135	1701
13790	13895	1909
16490	16641	2015
23189	23465	2167
24236	24380	2444
27308	27483	2589
28737	28882	2765
29062	29209	2911
29815	29951	3059
31253	31408	3196
33499	33671	3352
35866	36043	3525
37566	37652	3703
37744	37833	3790
41768	41915	3880
55387	55513	4028
65062	65287	4155
66103	66679	4381
67124	67367	4958
72357	72496	5202
73259	73320	5342
73906	73940	5404
74654	74824	5439
75181	76110	5610
78641	78721	6540
93249	93915	6621
97435	97586	7288
97703	97760	7440
105853	105944	7498
111907	111964	7590
177072	177624	7648
0	274	0
375	530	275
4218	4342	431
5433	5576	556
7536	7691	700
9683	9816	856
12217	12424	990
13079	13184	1198
15779	15930	1304
22478	22754	1456
23525	23669	1733
26597	26772	1878
28026	28171	2054
28351	28498	2200
29104	29240	2348
30542	30697	2485
32788	32960	2641
35155	35332	2814
36855	36941	2992
37033	37122	3079
41057	41204	3169
54676	54802	3317
64351	64576	3444
65392	65968	3670
66413	66656	4247
68902	68997	4491
71646	71785	4587
72548	72609	4727
73195	73229	4789
73943	74113	4824
74470	75399	4995
77930	78010	5925
92538	93204	6006
96724	96875	6673
96992	97049	6825
105142	105233	6883
111196	111253	6975
176361	176913	7033
0	134	0
2126	2259	135
4660	4867	269
5522	5627	477
8222	8373	583
14921	15197	735
15968	16112	1012
19040	19215	1157
20469	20614	1333
20794	20941	1479
21547	21683	1627
22985	23140	1764
25231	25403	1920
27598	27775	2093
29298	29384	2271
29476	29565	2358
33500	33647	2448
42726	42773	2596
47119	47245	2644
56794	56911	2771
0	153	0
304	455	154
1821	1957	306
7016	7279	443
8050	8121	707
0	144	0
1398	1620	145
0	172	0
2367	2544	173
4067	4153	351
4245	4334	438
5550	5643	528
0	20	0
112	201	21
4136	4283	111
13362	13556	259
0	358	0
4704	4830	359
14379	14537	486
0	93	0
0	18	0
8111	8202	19
14165	14222	111
92073	92165	169
0	75	0
0	82	0
0	198	0
28683	28770	199
0	119	0
15571	15640	120
0	98	0
50132	50228	99
0	239	0
0	93	0
0	435	0
0	5117	0
13303	17066	5118
34732	35071	8882
46682	46724	9222
0	247	0
680	1115	248
0	339	0
22168	22289	340
67835	67962	462
0	104	0
0	249	0
0	3240	0
0	4170	0
6162	6235	4171
6317	6409	4245
12590	12816	4338
16623	16834	4565
27002	27226	4777
30425	30649	5002
31667	31839	5227
39318	39518	5400
0	680	0
860	1031	681
1957	2223	853
0	961	0
2953	3026	962
3108	3200	1036
9381	9607	1129
13414	13625	1356
23793	24017	1568
27216	27440	1793
28458	28630	2018
51696	52057	2191
52139	52555	2553
53341	53416	2970
54756	54868	3046
55136	55640	3159
56036	56149	3664
56317	56415	3778
56523	56609	3877
61293	61431	3964
0	71	0
10239	10463	72
13662	13886	297
14904	15076	522
22293	22413	695
0	478	0
1496	1668	479
9147	9189	652
0	32	0
2539	2719	33
3448	3659	214
0	292	0
379	740	293
822	924	655
1018	1238	758
3819	4323	979
4746	4806	1484
5000	5098	1545
5206	5292	1644
9333	9526	1731
9976	10121	1925
0	192	0
296	657	193
739	841	555
935	1048	658
1102	1155	772
1411	1520	826
2140	2338	936
3736	4211	1135
4917	5015	1611
5123	5206	1710
6307	6333	1794
6391	6465	1821
9363	9455	1896
9917	9976	1989
0	235	0
0	68	0
0	888	0
0	222	0
0	579	0
0	441	0
3239	3469	442
4979	5337	673
13845	14012	1032
16321	16582	1200
17701	17807	1462
24147	24299	1569
25318	25564	1722
26769	27895	1969
0	357	0
4895	5253	358
13761	13928	717
16237	16498	885
17617	17723	1147
24063	24215	1254
25234	25480	1407
26685	27812	1654
0	237	0
4775	5133	238
13641	13808	597
16117	16377	765
0	134	0
2932	3162	135
4672	5237	366
0	83	0
4251	4609	84
13117	13284	443
15593	15757	611
0	452	0
8960	9127	453
11436	11697	621
12816	12922	883
19262	19414	990
20433	20679	1143
21884	23011	1390
0	97	0
8605	8772	98
11081	11461	266
0	475	0
759	1245	476
0	382	0
472	629	383
0	303	0
0	138	0
3245	3483	139
0	80	0
448	539	81
1340	1495	173
1899	3386	329
0	245	0
1043	1121	246
14326	14484	325
14998	15161	484
17814	17983	648
0	238	0
1036	1114	239
14319	14477	318
14991	15154	477
17807	17976	641
0	222	0
1080	1136	223
1841	2046	280
0	60	0
15915	16028	61
29611	29758	175
33588	33677	323
33764	33850	413
35423	35600	500
37845	38017	678
40271	40426	851
41725	41861	1007
42466	42590	1144
42719	42864	1269
44436	44611	1415
47871	48015	1591
48762	49038	1736
53647	53802	2013
55711	55851	2169
56907	57032	2310
61276	61431	2436
61532	61615	2592
0	137	0
2260	2415	138
3714	3850	294
4708	4801	431
0	85	0
168	489	86
0	237	0
9907	9960	238
