6894
ENST00000474568.5	32928173	32958231	32958217	2	6	10020	537
ENST00000488494.5	32928192	32958226	32958231	2	5	10026	537
ENST00000534049.5	32928211	32992462	32958231	2	5	10031	537
ENST00000437302.5	32928231	32957793	32992462	2	5	10036	537
ENST00000475184.5	32929823	33005791	32992462	2	4	10041	537
ENST00000528877.5	32929884	32963282	33005791	2	6	10045	537
ENST00000417122.6	32929928	32958226	33005791	2	5	10051	537
ENST00000464001.1	32929931	32932716	33005791	2	2	10056	537
ENST00000493758.5	32929933	32935557	33005791	2	4	10058	537
ENST00000472147.1	32929984	32936250	33005791	2	6	10062	537
ENST00000414670.2	32932520	32958195	33005791	2	5	10068	537
ENST00000432033.1	32944480	32944998	33005791	1	1	10073	538
ENST00000439974.3	32958485	32960502	33005791	2	2	10074	537
ENST00000450890.5	32958844	33082101	33005791	1	4	10076	539
ENST00000414157.1	32982540	33082101	33082101	1	3	10080	539
ENST00000422184.1	33023367	33023646	33082101	2	1	10083	540
ENST00000582819.2	33034654	33034923	33082101	2	1	10084	541
ENST00000423444.1	33035468	33035663	33082101	2	1	10085	542
ENST00000468834.1	33057614	33058406	33082101	2	1	10086	543
ENST00000414308.1	33096256	33116671	33082101	2	2	10087	544
ENST00000374875.5	33177491	33334635	33116671	2	16	10089	545
ENST00000265371.8	33177491	33336261	33334635	2	18	10105	545
ENST00000395995.5	33177493	33334904	33336261	2	16	10123	545
ENST00000374867.6	33177493	33334904	33336261	2	17	10139	545
ENST00000413802.1	33179896	33185654	33336261	2	2	10156	545
ENST00000418675.5	33194366	33202994	33336261	2	3	10158	545
ENST00000466932.1	33194371	33213560	33336261	2	2	10161	545
ENST00000431894.5	33195423	33207624	33336261	2	4	10163	545
ENST00000374821.9	33197620	33334521	33336261	2	11	10167	545
ENST00000374822.8	33197620	33334641	33336261	2	12	10178	545
ENST00000374823.9	33201017	33334381	33336261	2	11	10190	545
ENST00000374816.7	33205448	33334521	33336261	2	11	10201	545
ENST00000451530.1	33211276	33213803	33336261	1	2	10212	546
ENST00000432372.6	33211409	33335077	33336261	2	10	10214	545
ENST00000455749.1	33249413	33263703	33336261	2	4	10224	545
ENST00000470244.3	33288303	33288600	33336261	2	1	10228	547
ENST00000608148.1	33341654	33341904	33336261	1	1	10229	548
ENST00000457848.1	33578930	33600039	33341904	2	4	10230	549
ENST00000366376.2	33684754	33687063	33600039	1	2	10234	550
ENST00000562956.1	33759712	33772657	33687063	2	3	10236	551
ENST00000418077.1	33864312	33864722	33772657	1	1	10239	552
ENST00000434552.3	33909237	33917803	33864722	1	5	10240	553
ENST00000545260.5	34109559	34815324	33917803	2	23	10245	554
ENST00000545693.5	34109559	34815324	34815324	2	24	10268	554
ENST00000374789.7	34109560	34815320	34815324	2	25	10292	554
ENST00000374788.7	34109560	34815320	34815324	2	25	10317	554
ENST00000346874.8	34109560	34815320	34815324	2	24	10342	554
ENST00000374794.7	34109560	34815320	34815324	2	21	10366	554
ENST00000350537.8	34109560	34815320	34815324	2	24	10387	554
ENST00000374790.7	34109560	34815320	34815324	2	23	10411	554
ENST00000362330.2	34201978	34202073	34815324	2	1	10434	555
ENST00000466092.1	34269786	34336319	34815324	2	5	10435	554
ENST00000374776.5	34312255	34815320	34815324	2	20	10440	554
ENST00000340077.9	34312259	34815324	34815324	2	21	10460	554
ENST00000544292.5	34312263	34426730	34815324	2	16	10481	554
ENST00000374773.5	34312263	34815320	34815324	2	21	10497	554
ENST00000374768.1	34346197	34372532	34815324	2	5	10518	554
ENST00000423418.1	34488582	34488877	34815324	2	1	10523	556
ENST00000411602.1	34663858	34664100	34815324	2	1	10524	557
ENST00000399739.2	34675634	34676040	34815324	2	1	10525	558
ENST00000446211.1	34815766	34816385	34815324	1	2	10526	559
ENST00000445923.1	34875209	34875421	34816385	1	1	10528	560
ENST00000411115.1	34926774	34926881	34875421	1	1	10529	561
ENST00000410977.1	34942968	34943074	34926881	1	1	10530	562
ENST00000451920.2	34965068	34966258	34943074	1	3	10531	563
ENST00000634331.1	34969908	34975577	34966258	1	2	10534	564
ENST00000635301.1	34973983	34975575	34975577	1	3	10536	564
ENST00000374746.5	35008550	35071338	34975577	2	19	10539	565
ENST00000374748.5	35008550	35090363	35071338	2	22	10558	565
ENST00000374749.7	35008550	35090365	35090363	2	21	10580	565
ENST00000374751.7	35008550	35090641	35090365	2	21	10601	565
ENST00000374754.8	35008550	35090641	35090641	2	21	10622	565
ENST00000537177.5	35008551	35074329	35090641	2	21	10643	565
ENST00000626172.2	35008551	35090641	35090641	2	20	10664	565
ENST00000421317.4	35010291	35074287	35090641	2	21	10684	565
ENST00000468804.5	35060873	35090034	35090641	2	4	10705	565
ENST00000478044.1	35063845	35074285	35090641	2	3	10709	565
ENST00000584484.1	35079597	35079679	35090641	2	1	10712	566
ENST00000450742.5	35098005	35126656	35090641	2	5	10713	567
ENST00000457255.1	35100889	35127019	35126656	2	4	10718	567
ENST00000450106.1	35118182	35126659	35127019	2	2	10722	567
ENST00000474362.5	35126790	35212124	35127019	1	3	10724	568
ENST00000374721.7	35126809	35212121	35212124	1	8	10727	568
ENST00000496626.5	35126840	35152397	35212124	1	3	10735	568
ENST00000482646.5	35126872	35148662	35212124	1	3	10738	568
ENST00000489388.5	35126905	35179768	35212124	1	3	10741	568
ENST00000374726.7	35126922	35179846	35212124	1	4	10744	568
ENST00000461968.5	35126947	35211757	35212124	1	5	10748	568
ENST00000490460.5	35126958	35211810	35212124	1	4	10753	568
ENST00000466251.5	35126988	35206951	35212124	1	4	10757	568
ENST00000482633.5	35127047	35179303	35212124	1	3	10761	568
ENST00000495960.5	35127062	35211690	35212124	1	7	10764	568
ENST00000429130.7	35127090	35212035	35212124	1	10	10771	568
ENST00000469949.6	35127101	35154564	35212124	1	3	10781	568
ENST00000460270.5	35127116	35212434	35212124	1	3	10784	568
ENST00000496019.5	35127155	35179461	35212434	1	4	10787	568
ENST00000354759.7	35127161	35212153	35212434	1	8	10791	568
ENST00000489321.5	35127423	35179497	35212434	1	4	10799	568
ENST00000427847.6	35127456	35188259	35212434	1	6	10803	568
ENST00000374728.7	35127456	35212954	35212434	1	6	10809	568
ENST00000345491.7	35127459	35212957	35212954	1	8	10815	568
ENST00000487132.5	35127476	35211696	35212957	1	6	10823	568
ENST00000517245.1	35135442	35135501	35212957	1	1	10829	569
ENST00000337656.8	35137835	35211397	35212957	1	7	10830	568
ENST00000374734.7	35137835	35211397	35212957	1	6	10837	568
ENST00000479070.5	35137835	35211802	35212957	1	8	10843	568
ENST00000439705.5	35137835	35212956	35212957	1	7	10851	568
ENST00000348787.6	35148371	35212957	35212957	1	5	10858	568
ENST00000464475.1	35148400	35211859	35212957	1	3	10863	568
ENST00000438388.1	35158305	35158639	35212957	1	1	10866	570
ENST00000361599.8	35167515	35212949	35212957	1	6	10867	568
ENST00000497686.1	35167538	35179584	35212957	1	3	10873	568
ENST00000484283.5	35167725	35211802	35212957	1	6	10876	568
ENST00000395887.7	35167725	35211802	35212957	1	7	10882	568
ENST00000494479.5	35175586	35207005	35212957	1	4	10889	568
ENST00000463314.5	35175592	35212159	35212957	1	4	10893	568
ENST00000342105.7	35175592	35212495	35212957	1	6	10897	568
ENST00000374711.5	35175595	35188422	35212957	1	5	10903	568
ENST00000495301.1	35175597	35188387	35212957	1	4	10908	568
ENST00000472813.1	35175852	35179842	35212957	1	3	10912	568
ENST00000463960.5	35178888	35211802	35212957	1	5	10915	568
ENST00000487763.5	35195126	35211802	35212957	1	4	10920	568
ENST00000473940.5	35195126	35212153	35212957	1	4	10924	568
ENST00000488328.5	35195132	35212464	35212957	1	3	10928	568
ENST00000356917.9	35195146	35212922	35212957	1	3	10931	568
ENST00000488741.5	35195864	35211432	35212957	1	4	10934	568
ENST00000474931.5	35195901	35211523	35212957	1	3	10938	568
ENST00000468236.5	35195908	35211852	35212957	1	4	10941	568
ENST00000344351.5	35195916	35212494	35212957	1	3	10945	568
ENST00000490511.1	35196008	35211875	35212957	1	3	10948	568
ENST00000469517.1	35196398	35211864	35212957	1	3	10951	568
ENST00000602435.1	35210415	35210749	35212957	1	1	10954	571
ENST00000439198.1	35219893	35230597	35212957	2	2	10955	572
ENST00000517261.1	35231330	35231393	35230597	2	1	10957	573
ENST00000490012.6	35247024	35516574	35231393	1	10	10958	574
ENST00000374706.5	35247024	35571923	35516574	1	12	10968	574
ENST00000493157.6	35247048	35530035	35571923	1	10	10980	574
ENST00000363227.1	35250958	35251051	35571923	2	1	10990	575
ENST00000603160.5	35314551	35320997	35571923	2	3	10991	576
ENST00000605499.1	35315331	35336400	35571923	2	4	10994	576
ENST00000374704.7	35336873	35571923	35571923	1	10	10998	574
ENST00000265375.13	35336873	35572668	35571923	1	11	11008	574
ENST00000339497.7	35336873	35572668	35572668	1	9	11019	574
ENST00000492478.5	35337051	35553182	35572668	1	9	11028	574
ENST00000470025.1	35434110	35501660	35572668	1	3	11037	574
ENST00000465416.5	35525960	35566127	35572668	1	4	11040	574
ENST00000497692.1	35530195	35566284	35572668	1	3	11044	574
ENST00000635993.1	35604484	35608021	35572668	2	2	11047	577
ENST00000321660.1	35605409	35608934	35608021	1	2	11049	578
ENST00000609313.1	35606000	35608152	35608934	2	1	11051	577
ENST00000374694.2	35638248	35642277	35608934	2	1	11052	579
ENST00000579659.1	35641171	35641251	35642277	2	1	11053	580
ENST00000425095.1	35697299	35698036	35642277	1	1	11054	581
ENST00000626667.1	35778301	35800919	35698036	1	3	11055	582
ENST00000442783.1	35896873	35898962	35800919	2	2	11058	583
ENST00000412439.1	36089085	36089388	35898962	2	2	11060	584
ENST00000418405.1	36432881	36434483	36089388	2	1	11062	585
ENST00000447010.1	36434709	36435173	36434483	2	1	11063	586
ENST00000426283.5	36438615	36439796	36435173	1	2	11064	587
ENST00000418875.1	36438615	36442391	36439796	1	3	11066	587
ENST00000390846.1	36438660	36438787	36442391	1	1	11069	588
ENST00000440465.1	36521720	36524233	36442391	2	1	11070	589
ENST00000384541.1	36626014	36626137	36524233	2	1	11071	590
ENST00000457804.1	36940108	36943931	36626137	1	2	11072	591
ENST00000437526.1	36944110	36944737	36943931	2	1	11074	592
ENST00000431356.1	36995022	36995584	36944737	1	1	11075	593
ENST00000611781.4	37125787	37232566	36995584	1	36	11076	594
ENST00000374660.5	37125856	37232566	37232566	1	42	11112	594
ENST00000361713.1	37125856	37232566	37232566	1	36	11154	594
ENST00000602533.5	37125856	37384110	37232566	1	37	11190	594
ENST00000384069.1	37135236	37135342	37384110	1	1	11227	595
ENST00000475522.1	37184441	37193207	37384110	1	7	11228	594
ENST00000436077.1	37240886	37242048	37384110	1	3	11235	596
ENST00000420453.1	37248117	37315800	37384110	1	6	11238	597
ENST00000490735.3	37297397	37297688	37384110	1	1	11244	598
ENST00000516812.1	37302999	37303108	37384110	2	1	11245	599
ENST00000426471.6	37309184	37346918	37384110	1	5	11246	597
ENST00000435629.5	37311155	37346909	37384110	1	5	11251	597
ENST00000606476.1	37315266	37347030	37384110	1	4	11256	597
ENST00000457388.1	37337414	37338870	37384110	1	1	11260	600
ENST00000429536.1	37348615	37349571	37384110	1	1	11261	601
ENST00000425494.1	37523010	37544700	37384110	1	5	11262	602
ENST00000448191.1	37600795	37601367	37544700	2	1	11267	603
ENST00000544824.2	37601439	37602973	37601367	2	1	11268	604
ENST00000432530.1	37775370	37784130	37602973	2	3	11269	605
ENST00000615949.6	37776525	37857196	37784130	2	7	11272	606
ENST00000564417.1	37791579	37791936	37857196	1	1	11279	607
ENST00000452497.1	37794275	37796108	37857196	2	1	11280	608
ENST00000485560.5	37802822	37857550	37857196	2	7	11281	606
ENST00000414066.1	37818605	37820981	37857550	2	2	11288	609
ENST00000395867.7	37828764	37857609	37857550	2	6	11290	606
ENST00000611278.4	37828764	37857635	37857609	2	5	11296	606
ENST00000357328.8	37828764	37858083	37857635	2	6	11301	606
ENST00000494133.1	37829277	37838110	37858083	2	5	11307	606
ENST00000374648.7	37830855	37857557	37858083	2	7	11312	606
ENST00000395873.7	37833054	37858036	37858083	2	6	11319	606
ENST00000395874.2	37837645	37858105	37858083	2	5	11325	606
ENST00000429214.1	37857739	37859109	37858105	1	2	11330	610
ENST00000406795.2	37883593	37884108	37859109	1	2	11332	611
ENST00000432492.1	37894636	37896665	37884108	1	1	11334	612
ENST00000302609.7	37949571	37976632	37896665	2	6	11335	613
ENST00000374633.5	37950566	37976626	37976632	2	7	11341	613
ENST00000467975.2	37953062	37976591	37976632	2	7	11348	613
ENST00000412789.1	37976824	37992466	37976632	1	3	11355	614
ENST00000384113.1	37994862	37994974	37992466	1	1	11358	615
ENST00000307441.13	38010649	38060062	37994974	1	6	11359	616
ENST00000374618.7	38010649	38060062	38060062	1	5	11365	616
ENST00000628825.2	38010654	38056860	38060062	1	4	11370	616
ENST00000432900.6	38010668	38057958	38060062	1	5	11374	616
ENST00000458705.6	38010669	38060052	38060062	1	5	11379	616
ENST00000469037.2	38010685	38065087	38060062	1	6	11384	616
ENST00000476504.5	38010692	38017706	38065087	1	4	11390	616
ENST00000478556.1	38010698	38054537	38065087	1	5	11394	616
ENST00000516323.1	38043872	38043974	38065087	2	1	11399	617
ENST00000612768.1	38068448	38068693	38065087	2	1	11400	618
ENST00000495197.1	38080055	38080876	38068693	2	1	11401	619
ENST00000444174.1	38091763	38092050	38080876	2	1	11402	620
ENST00000638053.1	38094333	38150292	38092050	1	8	11403	621
ENST00000498773.5	38094335	38095558	38150292	1	3	11411	621
ENST00000351773.7	38094335	38123347	38150292	1	8	11414	621
ENST00000361085.9	38094346	38125543	38150292	1	7	11422	621
ENST00000479469.5	38094350	38115384	38150292	1	7	11429	621
ENST00000640275.1	38094367	38360097	38150292	1	18	11436	622
ENST00000477790.1	38096573	38115692	38360097	1	3	11454	621
ENST00000608335.1	38137336	38144398	38360097	1	1	11457	623
ENST00000430475.1	38161569	38161748	38360097	1	1	11458	624
ENST00000419779.1	38164647	38178029	38360097	1	3	11459	625
ENST00000423162.1	38175667	38212356	38360097	1	7	11462	625
ENST00000638066.1	38175989	38212416	38360097	1	9	11469	625
ENST00000450980.1	38247921	38333154	38360097	1	3	11478	626
ENST00000418733.1	38250441	38250602	38360097	2	1	11481	627
ENST00000494540.5	38356379	38378504	38360097	1	8	11482	628
ENST00000471365.1	38356454	38378106	38378504	1	9	11490	628
ENST00000475691.5	38383068	38402592	38378504	2	4	11499	629
ENST00000489259.5	38385145	38402915	38402592	2	3	11503	629
ENST00000604116.1	38391982	38399729	38402915	2	3	11506	629
ENST00000622550.2	38403188	38452152	38402915	1	18	11509	630
ENST00000634512.1	38407630	38417203	38452152	1	4	11527	630
ENST00000410382.1	38423624	38423727	38452152	1	1	11531	631
ENST00000444451.1	38452986	38455364	38452152	2	3	11532	632
ENST00000428915.6	38453180	38466175	38455364	1	3	11535	633
ENST00000429313.1	38601417	38605608	38466175	1	4	11538	634
ENST00000614270.1	38617254	38617343	38605608	1	1	11542	635
ENST00000428454.1	38635907	38638081	38617343	1	1	11543	636
ENST00000452667.2	38640970	38689067	38638081	2	9	11544	637
ENST00000448440.1	38696423	38697901	38689067	1	1	11553	638
ENST00000423877.2	38713194	38719228	38697901	1	3	11554	639
ENST00000423458.1	38762094	38762490	38719228	2	1	11557	640
ENST00000427864.1	38783003	38783107	38762490	1	1	11558	641
ENST00000446298.1	42149309	42149548	38783107	2	1	11559	642
ENST00000442306.2	42185338	42185790	42149548	1	2	11560	643
ENST00000605702.1	42209989	42210382	42185790	1	1	11562	644
ENST00000622823.4	42242720	42276841	42210382	1	3	11563	645
ENST00000622650.1	42250984	42271901	42276841	1	2	11566	645
ENST00000452851.1	42279733	42281818	42276841	2	1	11568	646
ENST00000609841.1	42331865	42367973	42281818	2	3	11569	647
ENST00000650175.1	42333728	42367970	42367973	2	6	11572	647
ENST00000423987.2	42336100	42353010	42367973	2	2	11578	647
ENST00000609034.1	42337782	42367932	42367973	2	2	11580	647
ENST00000609502.1	42352799	42367955	42367973	2	3	11582	647
ENST00000637719.1	42408167	42472239	42367973	2	9	11585	648
ENST00000472090.6	42409726	42454384	42472239	2	10	11594	648
ENST00000638057.1	42425362	42475348	42472239	2	8	11604	648
ENST00000624635.1	42470081	42470267	42475348	2	1	11612	649
ENST00000429940.6	42475542	42495335	42475348	1	5	11613	650
ENST00000424751.2	42475627	42495335	42495335	1	5	11618	650
ENST00000452075.7	42513509	42552793	42495335	2	8	11623	651
ENST00000452306.1	42519694	42521045	42552793	2	1	11631	651
ENST00000435805.6	42520786	42552821	42552793	2	6	11632	651
ENST00000473592.1	42520822	42552807	42552821	2	5	11638	651
ENST00000604857.1	42555439	42555723	42552821	1	1	11643	652
ENST00000457262.1	42566676	42567482	42555723	1	1	11644	653
ENST00000462075.1	42574184	42594666	42567482	2	2	11645	654
ENST00000611406.1	42578499	42578726	42594666	1	1	11647	655
ENST00000607292.2	42579723	42579857	42594666	1	1	11648	656
ENST00000486187.5	42581593	42638552	42594666	2	6	11649	654
ENST00000465206.5	42582690	42632366	42638552	2	4	11655	654
ENST00000606307.2	42583240	42583374	42638552	1	1	11659	657
ENST00000613419.4	42589106	42632911	42638552	2	4	11660	654
ENST00000359467.7	42589106	42638543	42638552	2	5	11664	654
ENST00000515974.1	42605157	42605262	42638552	1	1	11669	658
ENST00000476796.2	42631807	42638520	42638552	2	4	11670	654
ENST00000493285.2	42631928	42638550	42638552	2	3	11674	654
ENST00000486614.1	42636825	42638567	42638552	2	2	11677	654
ENST00000649715.1	42638313	42645541	42638567	1	2	11679	659
ENST00000435210.1	42660727	42661775	42645541	1	1	11681	660
ENST00000411439.1	42674196	42691722	42661775	2	4	11682	661
ENST00000412710.1	42694370	42714574	42691722	2	10	11686	662
ENST00000439913.1	42696034	42706452	42714574	1	3	11696	663
ENST00000453416.1	42725856	42737158	42714574	1	4	11699	664
ENST00000603616.1	42747543	42748686	42737158	2	2	11703	665
ENST00000568976.2	42751177	42754296	42748686	2	1	11705	666
ENST00000374518.5	42782800	42834936	42754296	1	23	11706	667
ENST00000516607.1	42832446	42832549	42834936	2	1	11729	668
ENST00000421320.1	42871520	42874059	42834936	1	2	11730	669
ENST00000431395.1	42979016	42981506	42874059	2	3	11732	670
ENST00000579544.1	42997562	42997680	42981506	1	1	11735	671
ENST00000355710.7	43077026	43130350	42997680	1	20	11736	672
ENST00000615310.4	43077068	43130344	43130350	1	14	11756	672
ENST00000498820.5	43077073	43114592	43130350	1	5	11770	672
ENST00000340058.5	43077078	43127503	43130350	1	19	11775	672
ENST00000638465.1	43100483	43102834	43130350	1	2	11794	672
ENST00000640619.1	43100483	43102838	43130350	1	2	11796	672
ENST00000479913.1	43104731	43106489	43130350	1	2	11798	672
ENST00000609407.1	43136823	43138333	43130350	2	1	11800	673
ENST00000374466.3	43138485	43185307	43138333	1	8	11801	674
ENST00000374459.5	43194534	43229738	43185307	2	13	11809	675
ENST00000395810.5	43194535	43266918	43229738	2	13	11822	675
ENST00000395809.5	43196092	43209183	43266918	2	13	11835	675
ENST00000374455.2	43199115	43202681	43266918	2	6	11848	675
ENST00000472864.1	43200194	43203818	43266918	2	5	11854	675
ENST00000451438.1	43323664	43327931	43266918	1	3	11859	676
ENST00000650340.1	43325832	43350791	43327931	2	3	11862	677
ENST00000408541.1	43341785	43341909	43350791	1	1	11865	678
ENST00000476166.5	43371641	43376331	43350791	1	9	11866	679
ENST00000616495.1	43371643	43376334	43376331	1	8	11875	679
ENST00000480834.5	43371652	43376331	43376334	1	8	11883	679
ENST00000479189.1	43374468	43376334	43376334	1	5	11891	679
ENST00000443950.6	43385616	43396830	43376334	2	3	11896	680
ENST00000544000.5	43385616	43397345	43396830	2	4	11899	680
ENST00000357065.8	43385616	43407818	43397345	2	4	11903	680
ENST00000356053.7	43385616	43408881	43407818	2	4	11907	680
ENST00000337970.7	43386021	43409165	43408881	2	4	11911	680
ENST00000477108.5	43387588	43397277	43409165	2	4	11915	680
ENST00000498176.1	43387642	43396816	43409165	2	3	11919	680
ENST00000408473.2	43417248	43417437	43409165	2	1	11922	681
ENST00000442526.2	43420737	43422099	43417437	1	2	11923	682
ENST00000315429.10	43436840	43481677	43422099	1	4	11925	683
ENST00000456416.5	43437125	43481730	43481677	1	3	11929	683
ENST00000437590.2	43437125	43483178	43481730	1	4	11932	683
ENST00000490208.1	43437147	43454531	43483178	1	2	11936	683
ENST00000451167.1	43437157	43475829	43483178	1	2	11938	683
ENST00000596267.1	43451919	43454663	43483178	1	1	11940	683
ENST00000516723.1	43458064	43458128	43483178	1	1	11941	684
ENST00000421913.1	43523255	43525216	43483178	1	1	11942	685
ENST00000306006.10	43556343	43568458	43525216	2	2	11943	686
ENST00000374446.6	43556343	43574583	43568458	2	4	11945	686
ENST00000535642.5	43556346	43574617	43574583	2	2	11949	686
ENST00000426961.1	43556346	43574617	43574617	2	3	11951	686
ENST00000491188.1	43557528	43574596	43574617	2	2	11954	686
ENST00000417455.1	43604842	43606250	43574617	2	1	11956	687
ENST00000361807.7	43606406	43617902	43606250	1	5	11957	688
ENST00000480678.1	43606418	43607399	43617902	1	2	11962	688
ENST00000430885.5	43606418	43616394	43617902	1	5	11964	688
ENST00000374435.3	43606425	43617902	43617902	1	5	11969	688
ENST00000458063.1	43628816	43674702	43617902	1	5	11974	689
ENST00000431956.1	43630881	43631563	43674702	2	2	11979	690
ENST00000436649.1	43630946	43631381	43674702	1	1	11981	691
ENST00000374433.6	43643858	43648855	43674702	2	3	11982	692
ENST00000395797.1	43643859	43648703	43674702	2	3	11985	692
ENST00000453284.1	43643871	43645046	43674702	1	2	11988	693
ENST00000485351.1	43644648	43646274	43674702	2	2	11990	692
ENST00000418966.1	43645941	43648018	43674702	1	3	11992	694
ENST00000418426.1	43665667	43667004	43674702	1	2	11995	695
ENST00000603304.1	43728216	43728727	43674702	1	1	11997	696
ENST00000451503.1	43732333	43732583	43728727	1	1	11998	697
ENST00000447108.1	43741436	43742349	43732583	2	2	11999	698
ENST00000423349.5	43777561	43778625	43742349	2	2	12001	699
ENST00000419406.1	43777561	43778824	43778625	2	2	12003	699
ENST00000401429.1	43789248	43790386	43778824	2	1	12005	700
ENST00000649239.1	43845260	43875201	43790386	1	7	12006	701
ENST00000374432.3	43845305	43850621	43875201	1	3	12013	701
ENST00000649942.1	43846372	43850500	43875201	1	2	12016	701
ENST00000431737.1	43859410	43895432	43875201	1	5	12018	701
ENST00000649397.1	43900890	43912330	43895432	2	3	12023	702
ENST00000438454.1	43901364	43912325	43912330	2	2	12026	702
ENST00000446107.1	43912443	43914235	43912330	1	2	12028	703
ENST00000451929.1	43939002	43944465	43914235	1	5	12030	704
ENST00000437014.1	44259601	44261812	43944465	2	2	12035	705
ENST00000624407.1	44282925	44292733	44261812	2	2	12037	706
ENST00000452578.2	44292083	44293708	44292733	2	2	12039	706
ENST00000623589.1	44292568	44293947	44293708	1	2	12041	707
ENST00000649743.1	44292749	44294648	44293947	1	3	12043	707
ENST00000619243.1	44292749	44294648	44294648	1	3	12046	707
ENST00000374429.6	44370164	44385091	44294648	2	4	12049	708
ENST00000395793.7	44372621	44385091	44385091	2	3	12053	708
ENST00000395795.5	44372887	44385096	44385091	2	3	12056	708
ENST00000374426.6	44375866	44385042	44385096	2	4	12059	708
ENST00000343575.10	44377132	44385091	44385096	2	3	12063	708
ENST00000395794.2	44377163	44385048	44385096	2	4	12066	708
ENST00000496375.1	44378556	44386492	44385096	2	3	12070	708
ENST00000488591.1	44380410	44385069	44386492	2	2	12073	708
ENST00000392269.2	44414648	44415152	44386492	2	1	12075	709
ENST00000605122.1	44488334	44488444	44415152	2	1	12076	710
ENST00000456722.1	44591207	44602103	44488444	2	2	12077	711
ENST00000424793.1	44806442	44808222	44602103	1	1	12079	712
ENST00000450287.2	44811023	44959688	44808222	2	8	12080	713
ENST00000436877.2	44899613	44920219	44959688	2	3	12088	714
ENST00000389583.4	44911199	44937001	44959688	1	5	12091	715
ENST00000544540.5	44911315	44935193	44959688	1	4	12096	715
ENST00000460364.1	44931849	44935034	44959688	1	3	12100	715
ENST00000425541.2	44937507	44955724	44959688	1	2	12103	716
ENST00000609898.1	44958916	44959457	44959688	2	1	12105	717
ENST00000489171.5	44959406	44994706	44959688	1	10	12106	718
ENST00000340258.9	44959791	44995890	44994706	1	11	12116	718
ENST00000427758.5	44959830	44984112	44995890	1	5	12127	718
ENST00000483709.6	44959838	44989373	44995890	1	8	12132	718
ENST00000462822.1	44970168	44983911	44995890	1	4	12140	718
ENST00000428466.1	44970223	44983083	44995890	1	4	12144	718
ENST00000496638.1	44970980	44978789	44995890	2	2	12148	719
ENST00000472561.5	44971793	44993429	44995890	1	8	12150	718
ENST00000298295.3	44976128	44978809	44995890	2	2	12158	719
ENST00000448778.1	44977778	44978788	44995890	2	2	12160	719
ENST00000465735.5	44981038	44991959	44995890	1	7	12162	718
ENST00000471941.5	44983027	44991959	44995890	1	5	12169	718
ENST00000471808.1	44984875	44991054	44995890	1	4	12174	718
ENST00000484477.2	44989332	44991342	44995890	1	3	12178	718
ENST00000493490.1	44990537	44991969	44995890	1	3	12181	718
ENST00000625168.1	44997697	45000887	44995890	2	2	12184	720
ENST00000298299.3	45000474	45005325	45000887	1	2	12186	721
ENST00000456938.6	45002221	45071587	45005325	2	7	12188	722
ENST00000598522.5	45016079	45071370	45071587	2	5	12195	722
ENST00000602156.5	45016079	45135639	45071587	2	4	12200	723
ENST00000599308.3	45016100	45147220	45135639	2	8	12204	723
ENST00000625472.1	45016104	45146915	45147220	2	3	12212	723
ENST00000603046.1	45055655	45056267	45147220	1	1	12215	724
ENST00000599282.5	45061426	45071619	45147220	2	5	12216	722
ENST00000594514.5	45065569	45071565	45147220	2	5	12221	722
ENST00000598559.1	45066171	45071619	45147220	2	4	12226	722
ENST00000608660.1	45066344	45076065	45147220	2	3	12230	722
ENST00000455142.1	45070791	45071208	45147220	2	1	12233	722
ENST00000455650.1	45073145	45073540	45147220	2	1	12234	725
ENST00000448600.5	45099486	45147891	45147220	2	7	12235	726
ENST00000619977.1	45100079	45154595	45147891	2	9	12242	726
ENST00000423875.1	45100165	45107987	45154595	2	2	12251	726
ENST00000437884.1	45106609	45116100	45154595	2	4	12253	726
ENST00000457461.1	45127317	45148913	45154595	1	10	12257	727
ENST00000427229.2	45147393	45171388	45154595	1	11	12267	728
ENST00000433115.1	45151444	45151914	45171388	2	1	12278	729
ENST00000444850.1	45156774	45176924	45171388	1	7	12279	730
ENST00000579389.1	45164013	45164087	45176924	1	1	12286	731
ENST00000422807.1	45164227	45181426	45176924	2	2	12287	732
ENST00000618885.1	45180399	45180615	45181426	1	1	12289	733
ENST00000619383.1	45187291	45198322	45181426	2	5	12290	734
ENST00000384343.1	45188789	45188895	45198322	2	1	12295	735
ENST00000443534.1	45232025	45247360	45198322	2	7	12296	736
ENST00000641209.1	45255639	45263251	45247360	1	2	12303	737
ENST00000641007.1	45255807	45263251	45263251	1	2	12305	737
ENST00000436165.1	45258184	45259122	45263251	1	1	12307	737
ENST00000374401.3	45302297	45308867	45263251	2	4	12308	738
ENST00000536058.1	45302653	45307837	45308867	2	3	12312	738
ENST00000553795.5	45302653	45315607	45308867	2	4	12315	738
ENST00000542434.5	45374175	45446118	45315607	1	13	12319	739
ENST00000374391.6	45374226	45446114	45446118	1	14	12332	739
ENST00000612635.4	45374279	45445686	45446118	1	13	12346	739
ENST00000483623.2	45424083	45428485	45446118	1	3	12359	739
ENST00000475300.1	45440429	45441584	45446118	1	2	12362	739
ENST00000493336.1	45442612	45443446	45446118	1	2	12364	739
ENST00000481117.1	45443241	45444231	45446118	1	3	12366	739
ENST00000498461.1	45443420	45444213	45446118	1	2	12369	739
ENST00000435635.1	45444569	45453120	45446118	2	3	12371	740
